paper_id,title,abstract,back_matter,names,affiliations
65bcf6346ea3698c74f76384f8a30a4835b5b98c,Rapid establishment of laboratory diagnostics for the novel coronavirus SARS-CoV-2 in Timely implementation of molecular diagnostics for SARS-CoV-2,"The need for timely establishment of diagnostic assays arose when Germany was confronted with the first travel-associated outbreak of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in Europe. We describe our laboratory experiences during a large contact tracing investigation, comparing previously published real-time RT-PCR assays in different PCR systems and a commercial kit. We found that assay performance using the same primers and probes with different PCR systems varied and the commercial kit performed well.","We want to thank for excellent technical assistance in diagnostic and validation lab work: Juliane Breitenberger, Jasmin Fräßdorf, Christine Hartberger, Sabine Lohrer, Linda Ploß, and all others who contributed to sample and lab logistics, especially the Task Force Infectious Diseases at the LGL and the local public health authorities.","['Regina Konrad', 'Ute Eberle', 'Alexandra Dangel', 'Bianca Treis', 'Anja Berger', 'Katja Bengs', 'Volker Fingerle', 'Bernhard Liebl', 'Nikolaus Ackermann', 'Andreas Sing', 'Konrad Regina', 'Eberle Ute', 'Dangel Alexandra', 'Treis Bianca', 'Berger Anja', 'Bengs Katja', 'Fingerle Volker', 'Liebl Bernhard', 'Ackermann Nikolaus', 'Sing ']","['', 'Ludwig Maximilians-Universität']"
d94c4d8b7d45f77cb6080edf6beae9d4bfb99fb2,Temporal Percolation of the Susceptible Network in an Epidemic Spreading,"In this work, we study the evolution of the susceptible individuals during the spread of an epidemic modeled by the susceptible-infected-recovered (SIR) process spreading on the top of complex networks. Using an edge-based compartmental approach and percolation tools, we find that a time-dependent quantity W S (t), namely, the probability that a given neighbor of a node is susceptible at time t, is the control parameter of a node void percolation process involving those nodes on the network not-reached by the disease. We show that there exists a critical time t c above which the giant susceptible component is destroyed. As a consequence, in order to preserve a macroscopic connected fraction of the network composed by healthy individuals which guarantee its functionality, any mitigation strategy should be implemented before this critical time t c . Our theoretical results are confirmed by extensive simulations of the SIR process.",The authors gratefully thanks to Erik M. Volz for a useful private communication and to the anonymous reviewer for his/her deep reading of our paper and his/her helpful comments. This work is part of a research project of UNMdP and FONCyT (Pict 0293/2008). ,"['L Valdez', 'P Macri', 'L Braunstein']",['']
32758c2c2d6d9a18702e6198c3aedd80e2788d78,On the origin and continuing evolution of SARS-CoV-2,"The SARS-CoV-2 epidemic started in late December 2019 in Wuhan, China, and has since impacted a large portion of China and raised major global concern. Herein, we investigated the extent of molecular divergence between SARS-CoV-2 and other related coronaviruses.",The authors thank the researchers who generated and shared the sequencing data from ,"['Xiaolu Tang', 'Changcheng Wu', 'Xiang Li', 'Yuhe Song', 'Xinmin Yao', 'Xinkai Wu', 'Yuange Duan', 'Hong Zhang', 'Yirong Wang', 'Zhaohui Qian', 'Jie Cui', 'Jian Lu']","['Peking University', 'Chinese Academy of Sciences', 'Chinese Academy of Medical Sciences and Peking Union Medical College']"
baca636602541f353d9d1a7f256d67adebef5fd9,Ebola in the Eastern Democratic Republic of Congo: One Health approach to infectious disease control,"The Democratic Republic of Congo (DRC) is facing its tenth outbreak of Ebola virus disease (EVD), in North-Kivu and Ituri provinces. This is the second most deadly EVD outbreak in history, after the one that occurred in West Africa in 2014. The DRC Ministry of Health (MoH), supported by the World Health Organization (WHO) and a range of regional and international partners, are implementing EVD response plans in these affected areas such as screening of suspect cases at points of entry, case detection, contact tracing, laboratory testing, case management and infection prevention and control, safe and dignified burials, ring vaccination (this involves vaccination of infected individuals, direct contacts of infected individuals and contacts of their contacts), and therapeutics, community mobilization and free access to healthcare services. Despite these efforts, there has been a sharp rise in the number of confirmed cases within the identified affected areas, and due to a number of challenges unique to DRC, there has been an expansion in the geographical extent of transmission. The significance of the proximity of these regions to wildlife and the Virunga National Park is questionable in the EVD transmission dynamics. The close interaction between human, animal, and environmental factors, in combination with high population movement due to regular rebel attacks in these regions, suggest the need for the integration of the One Health approach in the holistic response plans for control and prevention of EVD. This paper seeks to highlight the implications and importance of a One Health-based approach into the infectious diseases control program implementation in DRC.","The authors are thankful to the government of DRC for efforts done in the ongoing Ebola outbreak. GKB is thankful to the BEBUC Excellence Scholarship, the Else-Kröner-Fresenius Stiftung, and the Holger Pöhlmann Foundation for their generous support during his master training in clinical microbiology at KNUST, Ghana.","['Franck Katembo Sikakulya', 'Olivier Mulisya', 'Dalton Munyambalu', 'Gabriel Kambale Bunduki']","['FEPSI Hospital', 'Université Catholique du Graben', 'Kampala International University']"
881739c1040a5d2fa7024857e21aec68e4d25230,Ebola in the Eastern Democratic Republic of Congo: One Health approach to infectious disease control,"The Democratic Republic of Congo (DRC) is facing its tenth outbreak of Ebola virus disease (EVD), in North-Kivu and Ituri provinces. This is the second most deadly EVD outbreak in history, after the one that occurred in West Africa in 2014. The DRC Ministry of Health (MoH), supported by the World Health Organization (WHO) and a range of regional and international partners, are implementing EVD response plans in these affected areas such as screening of suspect cases at points of entry, case detection, contact tracing, laboratory testing, case management and infection prevention and control, safe and dignified burials, ring vaccination (this involves vaccination of infected individuals, direct contacts of infected individuals and contacts of their contacts), and therapeutics, community mobilization and free access to healthcare services. Despite these efforts, there has been a sharp rise in the number of confirmed cases within the identified affected areas, and due to a number of challenges unique to DRC, there has been an expansion in the geographical extent of transmission. The significance of the proximity of these regions to wildlife and the Virunga National Park is questionable in the EVD transmission dynamics. The close interaction between human, animal, and environmental factors, in combination with high population movement due to regular rebel attacks in these regions, suggest the need for the integration of the One Health approach in the holistic response plans for control and prevention of EVD. This paper seeks to highlight the implications and importance of a One Health-based approach into the infectious diseases control program implementation in DRC.","The authors are thankful to the government of DRC for efforts done in the ongoing Ebola outbreak. GKB is thankful to the BEBUC Excellence Scholarship, the Else-Kröner-Fresenius Stiftung, and the Holger Pöhlmann Foundation for their generous support during his master training in clinical microbiology at KNUST, Ghana.","['Franck Katembo Sikakulya', 'Olivier Mulisya', 'Dalton Munyambalu', 'Gabriel Kambale Bunduki']","['FEPSI Hospital', 'Université Catholique du Graben', 'Kampala International University']"
a0682c2b9aabc40d6daca4496ceec2ccd0583aab,Epitope-based peptide vaccine design and target site depiction against Middle East Respiratory Syndrome Coronavirus: an immune-informatics study,"Background: Middle East Respiratory Syndrome Coronavirus (MERS-COV) is the main cause of lung and kidney infections in developing countries such as Saudi Arabia and South Korea. This infectious single-stranded, positive (+) sense RNA virus enters the host by binding to dipeptidyl-peptide receptors. Since no vaccine is yet available for MERS-COV, rapid case identification, isolation, and infection prevention strategies must be used to combat the spreading of MERS-COV infection. Additionally, there is a desperate need for vaccines and antiviral strategies.","Authors would like to acknowledge Huazhong Agricultural University, Wuhan, China and Prince Sattam bin Abdul Aziz University, Alkharj, Saudi Arabia for providing facilities for this study.","['Muhammad Tahir Ul Qamar', 'Saman Saleem', '† ', 'Usman Ashfaq', 'Amna Bari', 'Farooq Anwar', 'Safar Alqahtani']","['Huazhong Agricultural University', 'Prince Sattam bin Abdul Aziz University']"
e0b4ec2ed736abebf37269eb997a1b3db438e466,Comparative domain modeling of human EGF-like module EMR2 and study of interaction of the fourth domain of EGF with chondroitin 4-sulphate ☆,"EMR2 is an EGF-like module containing mucin-like hormone receptor-2 precursor, a G-protein coupled receptor (G-PCR). Mutation in EMR2 causes complicated disorders like polycystic kidney disease (PKD). The structure of EMR2 shows that the fifth domain is comprised of EGF-TM7 helices. Functional assignment of EMR2 by support vector machine (SVM) revealed that along with transporter activity, several novel functions are predicted. A twenty amino acid sequence ""MGGRVFLVFLAFCVWLTLPG"" acts as the signal peptide responsible for posttranslational transport. Eight amino acids are involved in N-glycosylation sites and two cleavage sites are Leu517 and Ser518 in EMR2. The residue Arg241 is responsible for interaction with glycosaminoglycan and chondroitin sulfate. On the basis of structure, function and ligand binding sites, competitive EMR2 inhibitors designed may decrease the rate of human diseases like Usher's syndrome, bilateral frontoparietal polymicrogyria and PKD.","We are thankful to Dr. Meera Singh of ICMR for helping us during establishment of our division. We acknowledge Dr. Sindhu Prava Rana, Chanda Jha and Md. Yousuf Ansari for helping us in preparation of the manuscript.","['Rani Mukta', 'Manas Dikhit', 'Ganesh Sahoo', 'Pradeep Das']",['Rajendra Memorial Research Institute of Medical Sciences']
e22140a30bea1676104edacd5240407c1f0d36a5,Comparative domain modeling of human EGF-like module EMR2 and study of interaction of the fourth domain of EGF with chondroitin 4-sulphate ☆,"EMR2 is an EGF-like module containing mucin-like hormone receptor-2 precursor, a G-protein coupled receptor (G-PCR). Mutation in EMR2 causes complicated disorders like polycystic kidney disease (PKD). The structure of EMR2 shows that the fifth domain is comprised of EGF-TM7 helices. Functional assignment of EMR2 by support vector machine (SVM) revealed that along with transporter activity, several novel functions are predicted. A twenty amino acid sequence ""MGGRVFLVFLAFCVWLTLPG"" acts as the signal peptide responsible for posttranslational transport. Eight amino acids are involved in N-glycosylation sites and two cleavage sites are Leu517 and Ser518 in EMR2. The residue Arg241 is responsible for interaction with glycosaminoglycan and chondroitin sulfate. On the basis of structure, function and ligand binding sites, competitive EMR2 inhibitors designed may decrease the rate of human diseases like Usher's syndrome, bilateral frontoparietal polymicrogyria and PKD.","We are thankful to Dr. Meera Singh of ICMR for helping us during establishment of our division. We acknowledge Dr. Sindhu Prava Rana, Chanda Jha and Md. Yousuf Ansari for helping us in preparation of the manuscript.","['Rani Mukta', 'Manas Dikhit', 'Ganesh Sahoo', 'Pradeep Das']",['Rajendra Memorial Research Institute of Medical Sciences']
bc7c67f8bf777ec11fcdfdbd36ed0c3fb55f2c72,Age-specific contacts and travel patterns in the spatial spread of 2009 H1N1 influenza pandemic,"Background: Confirmed H1N1 cases during late spring and summer 2009 in various countries showed a substantial age shift between importations and local transmission cases, with adults mainly responsible for seeding unaffected regions and children most frequently driving community outbreaks.",The authors would like to thank Niel Hens for providing us the daily contact data of the POLYMOD study and for his useful comments; Caterina Rizzo ,"['Andrea Apolloni', '† ', 'Chiara Poletto', 'Vittoria Colizza']",['Rajendra Memorial Research Institute of Medical Sciences']
3d3298c2222eff022ea013c3a58153f46bba6d02,Age-specific contacts and travel patterns in the spatial spread of 2009 H1N1 influenza pandemic,"Background. Confirmed H1N1 cases during late spring and summer 2009 in various countries showed a substantial age shift between importations and local transmission cases, with adults mainly responsible for seeding unaffected regions and children most frequently driving community outbreaks.",The authors would like to thank Niel Hens for providing us the daily contact data of the POLYMOD study and for his useful comments; Caterina Rizzo for the age profile of the laboratory confirmed cases in Italy during summer 2009; Stephen Eubank for providing us the synthetic contact data for Portland; and Jose J Ramasco and Pablo Jensen for useful discussions. This work has been partially funded by the ERC Ideas contract no. ERC-2007-Stg204863 (EPIFOR) and the EC-Health contract no. 278433 (PREDEMICS) to VC and CP; the EU-FP7 contract no. 231807 (EPIWORK) to AA; the ANR contract no. ANR-12-MONU-0018 (HARMSFLU) to VC.,"['Andrea Apolloni', 'Chiara Poletto', 'Vittoria Colizza']","['Rajendra Memorial Research Institute of Medical Sciences', 'INSERM', 'Institute for Scientific Interchange (ISI)']"
ecd8df7900c3c07863a0ed0e1b6c5d5ecae4e651,Comparative Serological Study for the Prevalence of Anti-MERS Coronavirus Antibodies in High-and Low-Risk Groups in Qatar,"Infection with Middle East respiratory syndrome coronavirus (MERS-CoV) could be asymptomatic or cause mild influenza-like illness. Therefore, the prevalence of MERS-CoV infections in the general population could be underestimated, which necessitates active surveillance to determine the epidemiological importance of asymptomatic cases. The aim of this study is to evaluate the performance of various serological assays and to estimate the seroprevalence of anti-MERS-CoV antibodies in high-and low-risk groups in Qatar. A total of 4858 samples were screened, including 4719 samples collected from healthy blood donors (BD) over a period of five years (2012-2016), 135 samples from baseline case contacts (CC) collected from individuals in close contact with three positive PCR-confirmed patients (CP), and four samples from MERS-CoV CP. Initial screening using anti-MERS-CoV IgG (IgG rS1-ELISA kit) revealed ten reactive samples from BD (10/4719, 0.21%), one from CC (1/135, 0.74%), and three from CP (3/4, 75%). Samples from CP but not from BD were also reactive by whole-virus anti-MERS-CoV IgG (n = 3/4) and IgM (n = 1/4) indirect immunefluorescent tests (IIFT) and pseudoparticle neutralization test (ppNT). The reactive sample from CC was also confirmed by ppNT. Surprisingly, one out of thirteen (7.7%) randomly selected IgG rS1-ELISA-negative BD samples from the initial screening was reactive by the IgM-IIFT (but not by the IgG-IIFT) and was subsequently confirmed by ppNT. All IgG rS1-ELISA-reactive samples from BD exhibited considerable reactivity to the four circulating human coronaviruses (HKU1, OC43, 229E, and NL63). Cross-reactivity with SARS was only reported for samples from CP using IgG and IgM-IIFT. In conclusion, we report a low prevalence of anti-MERS antibodies in the general population, which coincides with the low number of all reported cases by the time of our study (2017) in Qatar (n = 21). The false-positive results and the observed cross-reactivity between MERS-CoV and other circulating human coronavirus necessitate more detailed evaluation of available serological assays.",All authors declare that they have no conflict of interest to disclose.,"['Reham Al Kahlout', 'Gheyath Nasrallah', 'Elmoubasher Farag', 'Lingshu Wang', 'Erik Lattwein', 'Marcel Müller', 'Mohamed Zowalaty', 'Hamad Al Romaihi', 'Barney Graham', 'Asmaa Al Thani', 'Hadi Yassine']","['Communicable Diseases Control Programs', 'National Institute of Health', 'Euroimmun AG', 'Charité -Universitätsmedizin Berlin', 'Qatar University', 'University of KwaZulu-Natal']"
44eb5c174b0fe94bde674772bebd4312af33b355,Comparative Serological Study for the Prevalence of Anti-MERS Coronavirus Antibodies in High-and Low-Risk Groups in Qatar,"Infection with Middle East respiratory syndrome coronavirus (MERS-CoV) could be asymptomatic or cause mild influenza-like illness. Therefore, the prevalence of MERS-CoV infections in the general population could be underestimated, which necessitates active surveillance to determine the epidemiological importance of asymptomatic cases. The aim of this study is to evaluate the performance of various serological assays and to estimate the seroprevalence of anti-MERS-CoV antibodies in high-and low-risk groups in Qatar. A total of 4858 samples were screened, including 4719 samples collected from healthy blood donors (BD) over a period of five years (2012-2016), 135 samples from baseline case contacts (CC) collected from individuals in close contact with three positive PCR-confirmed patients (CP), and four samples from MERS-CoV CP. Initial screening using anti-MERS-CoV IgG (IgG rS1-ELISA kit) revealed ten reactive samples from BD (10/4719, 0.21%), one from CC (1/135, 0.74%), and three from CP (3/4, 75%). Samples from CP but not from BD were also reactive by whole-virus anti-MERS-CoV IgG (n = 3/4) and IgM (n = 1/4) indirect immunefluorescent tests (IIFT) and pseudoparticle neutralization test (ppNT). The reactive sample from CC was also confirmed by ppNT. Surprisingly, one out of thirteen (7.7%) randomly selected IgG rS1-ELISA-negative BD samples from the initial screening was reactive by the IgM-IIFT (but not by the IgG-IIFT) and was subsequently confirmed by ppNT. All IgG rS1-ELISA-reactive samples from BD exhibited considerable reactivity to the four circulating human coronaviruses (HKU1, OC43, 229E, and NL63). Cross-reactivity with SARS was only reported for samples from CP using IgG and IgM-IIFT. In conclusion, we report a low prevalence of anti-MERS antibodies in the general population, which coincides with the low number of all reported cases by the time of our study (2017) in Qatar (n = 21). The false-positive results and the observed cross-reactivity between MERS-CoV and other circulating human coronavirus necessitate more detailed evaluation of available serological assays.",All authors declare that they have no conflict of interest to disclose.,"['Reham Al Kahlout', 'Gheyath Nasrallah', 'Elmoubasher Farag', 'Lingshu Wang', 'Erik Lattwein', 'Marcel Müller', 'Mohamed Zowalaty', 'Hamad Al Romaihi', 'Barney Graham', 'Asmaa Al Thani', 'Hadi Yassine']","['Communicable Diseases Control Programs', 'National Institute of Health', 'Euroimmun AG', 'Charité -Universitätsmedizin Berlin', 'Qatar University', 'University of KwaZulu-Natal']"
1a402d69bca02c261a776a6ed65ba5668fec763a,,"Coronavirus disease 2019 has emerged as a growing focus of global attention and a critical factor in public-health decision making. Towards fighting the COVID-19 outbreak, countries worldwide and international organisations have taken various actions, including promoting the transparency of and public access to disease data. In such public communications, maps have played an important role in that a map is worth a thousand words. Most of these have taken the form of a choropleth map. Here, we propose employing cartograms to visualise both the expansion and spread of COVID-19. We designed a combination of six circular cartograms containing the data of confirmed cases every 48 hours from 24 January to 3 February 2020. Such a design conveys both spatial and temporal information more intuitively and efficiently, so it can be expected to facilitate better public participation in the fight against COVID-19.","The author(s) declared no potential conflicts of interest with respect to the research, authorship and/or publication of this article.","['Peichao Gao', 'Hong Zhang', 'Zhiwei Wu', 'Jicheng Wang']",['Qatar University']
0eb44c0cc59184754a0a2cd8ee3c8b2302a8927c,,"The ongoing outbreak of the recently emerged novel coronavirus (2019-nCoV) poses a challenge for public health laboratories as virus isolates are unavailable while there is growing evidence that the outbreak is more widespread than initially thought, and international spread through travellers does already occur. Aim: We aimed to develop and deploy robust diagnostic methodology for use in public health laboratory settings without having virus material available. Methods: Here we present a validated diagnostic workflow for 2019-nCoV, its design relying on close genetic relatedness of 2019-nCoV with SARS coronavirus, making use of synthetic nucleic acid technology. Results: The workflow reliably detects 2019-nCoV, and further discriminates 2019-nCoV from SARS-CoV. Through coordination between academic and public laboratories, we confirmed assay exclusivity based on 297 original clinical specimens containing a full spectrum of human respiratory viruses. Control material is made available through European Virus Archive -Global (EVAg), a European Union infrastructure project. Conclusion: The present study demonstrates the enormous response capacity achieved through coordination of academic and public laboratories in national and European research networks.","This work was funded by European Union DG Research through projects Prepare (GA602525), Compare (GA643476), and EVAg (GA653316); by European Union DG SANCO through EVD-LabNet, as well as by the German Ministry of Research through projects RAPID (01KI1723A) and DZIF (301-4-7-01.703).We gratefully acknowledge the authors, the originating and submitting laboratories for their sequence and metadata shared through GISAID, on which this research is based. All authors of data may be contacted directly via www.gisaid.org: National Institute for Viral Disease Control and We thank Marta Zuchowski, Sigrid Kersten, and Joerg Hofmann for help with sample logistics. In vitro-transcribed control RNA for the E gene assay can be acquired from author C. D. through the European Virus Archive platform (www.european-virus-archive.com),","['Victor Corman¹', 'Olfert Landt²', 'Marco Kaiser²', 'Richard Molenkamp³', 'Adam Meijer⁴', 'Daniel Chu⁵', 'Tobias Bleicker¹', 'Sebastian Brünink¹', 'Julia Schneider¹', 'Marie Schmidt¹', 'Daphne Mulders³', 'Bart Haagmans³', 'Bas Van Der Veer⁴', 'Sharon Van Den Brink⁴', 'Lisa Wijsman⁴', 'Gabriel Goderski⁴', 'Jean-Louis Romette⁶', 'Joanna Ellis⁷', 'Maria Zambon⁷', 'Malik Peiris⁵', 'Herman Goossens⁸', 'Chantal Reusken⁴', 'Marion Koopmans³', 'Christian Drosten¹', 'Corman Victor', 'M ', 'Landt Olfert', 'Kaiser Marco', 'Molenkamp Richard', 'Meijer Adam', 'Chu Kw', 'Bleicker Tobias', 'Brünink Sebastian', 'Schneider Julia', 'Marie Schmidt', ' Luisa', 'Daphne Mulders', 'Bart Gjc', ' Van Der Veer Bas', 'Sharon Van Den Brink', 'Wijsman Lisa', 'Goderski Gabriel', 'Jean-Louis ', 'Ellis Joanna', 'Zambon Maria', 'Peiris Malik', 'Goossens Herman', 'Reusken Chantal', ' Koopmans']",['Qatar University']
ee6e4fcb9272a59d35f6ec53be5a8cff4d8c0b21,,"The ongoing outbreak of the recently emerged novel coronavirus (2019-nCoV) poses a challenge for public health laboratories as virus isolates are unavailable while there is growing evidence that the outbreak is more widespread than initially thought, and international spread through travellers does already occur. Aim: We aimed to develop and deploy robust diagnostic methodology for use in public health laboratory settings without having virus material available. Methods: Here we present a validated diagnostic workflow for 2019-nCoV, its design relying on close genetic relatedness of 2019-nCoV with SARS coronavirus, making use of synthetic nucleic acid technology. Results: The workflow reliably detects 2019-nCoV, and further discriminates 2019-nCoV from SARS-CoV. Through coordination between academic and public laboratories, we confirmed assay exclusivity based on 297 original clinical specimens containing a full spectrum of human respiratory viruses. Control material is made available through European Virus Archive -Global (EVAg), a European Union infrastructure project. Conclusion: The present study demonstrates the enormous response capacity achieved through coordination of academic and public laboratories in national and European research networks.","This work was funded by European Union DG Research through projects Prepare (GA602525), Compare (GA643476), and EVAg (GA653316); by European Union DG SANCO through EVD-LabNet, as well as by the German Ministry of Research through projects RAPID (01KI1723A) and DZIF (301-4-7-01.703).We gratefully acknowledge the authors, the originating and submitting laboratories for their sequence and metadata shared through GISAID, on which this research is based. All authors of data may be contacted directly via www.gisaid.org: National Institute for Viral Disease Control and We thank Marta Zuchowski, Sigrid Kersten, and Joerg Hofmann for help with sample logistics. In vitro-transcribed control RNA for the E gene assay can be acquired from author C. D. through the European Virus Archive platform (www.european-virus-archive.com),","['Victor Corman¹', 'Olfert Landt²', 'Marco Kaiser²', 'Richard Molenkamp³', 'Adam Meijer⁴', 'Daniel Chu⁵', 'Tobias Bleicker¹', 'Sebastian Brünink¹', 'Julia Schneider¹', 'Marie Schmidt¹', 'Daphne Mulders³', 'Bart Haagmans³', 'Bas Van Der Veer⁴', 'Sharon Van Den Brink⁴', 'Lisa Wijsman⁴', 'Gabriel Goderski⁴', 'Jean-Louis Romette⁶', 'Joanna Ellis⁷', 'Maria Zambon⁷', 'Malik Peiris⁵', 'Herman Goossens⁸', 'Chantal Reusken⁴', 'Marion Koopmans³', 'Christian Drosten¹', 'Corman Victor', 'M ', 'Landt Olfert', 'Kaiser Marco', 'Molenkamp Richard', 'Meijer Adam', 'Chu Kw', 'Bleicker Tobias', 'Brünink Sebastian', 'Schneider Julia', 'Marie Schmidt', ' Luisa', 'Daphne Mulders', 'Bart Gjc', ' Van Der Veer Bas', 'Sharon Van Den Brink', 'Wijsman Lisa', 'Goderski Gabriel', 'Jean-Louis ', 'Ellis Joanna', 'Zambon Maria', 'Peiris Malik', 'Goossens Herman', 'Reusken Chantal', ' Koopmans']",['Qatar University']
940d88b37322a92e95ae08ab755481bef84805cb,A systematic review of MERS-CoV seroprevalence and RNA prevalence in dromedary camels: Implications for animal vaccination Human infection with Middle East Respiratory,"Syndrome Coronavirus (MERS-CoV) is driven by recurring dromedary-to-human spill-over events, leading decision-makers to consider dromedary vaccination. Dromedary vaccine candidates in the development pipeline are showing hopeful results, but gaps in our understanding of the epidemiology of MERS-CoV in dromedaries must be addressed to design and evaluate potential vaccination strategies. We aim to bring together existing measures of MERS-CoV infection in dromedary camels to assess the distribution of infection, highlighting knowledge gaps and implications for animal vaccination. We systematically reviewed the published literature on MEDLINE, EMBASE and Web of Science that reported seroprevalence and/or prevalence of active MERS-CoV infection in dromedary camels from both cross-sectional and longitudinal studies. 60 studies met our eligibility criteria. Qualitative syntheses determined that MERS-CoV seroprevalence increased with age up to 80-100% in adult dromedaries supporting geographically widespread endemicity of MERS-CoV in dromedaries in both the Arabian Peninsula and countries exporting dromedaries from Africa. The high prevalence of active infection measured in juveniles and at sites where dromedary populations mix should guide further investigation -particularly of dromedary movement -and inform vaccination strategy design and evaluation through mathematical modelling.","A. Dighe, et al. Epidemics 29 (2019) 100350","['Amy Dighe', 'Thibaut Jombart', 'Maria Van Kerkhove', 'Neil Ferguson']","[""St Mary's Hospital""]"
1cc16427f0accab0051485dbbb73dbce1d0848e4,A systematic review of MERS-CoV seroprevalence and RNA prevalence in dromedary camels: Implications for animal vaccination Human infection with Middle East Respiratory,"Syndrome Coronavirus (MERS-CoV) is driven by recurring dromedary-to-human spill-over events, leading decision-makers to consider dromedary vaccination. Dromedary vaccine candidates in the development pipeline are showing hopeful results, but gaps in our understanding of the epidemiology of MERS-CoV in dromedaries must be addressed to design and evaluate potential vaccination strategies. We aim to bring together existing measures of MERS-CoV infection in dromedary camels to assess the distribution of infection, highlighting knowledge gaps and implications for animal vaccination. We systematically reviewed the published literature on MEDLINE, EMBASE and Web of Science that reported seroprevalence and/or prevalence of active MERS-CoV infection in dromedary camels from both cross-sectional and longitudinal studies. 60 studies met our eligibility criteria. Qualitative syntheses determined that MERS-CoV seroprevalence increased with age up to 80-100% in adult dromedaries supporting geographically widespread endemicity of MERS-CoV in dromedaries in both the Arabian Peninsula and countries exporting dromedaries from Africa. The high prevalence of active infection measured in juveniles and at sites where dromedary populations mix should guide further investigation -particularly of dromedary movement -and inform vaccination strategy design and evaluation through mathematical modelling.","A. Dighe, et al. Epidemics 29 (2019) 100350","['Amy Dighe', 'Thibaut Jombart', 'Maria Van Kerkhove', 'Neil Ferguson']","[""St Mary's Hospital""]"
77b0c98d1a2ca46b219ad090074814c387c80d8f,Detectable 2019-nCoV viral RNA in blood is a strong indicator for the further clinical severity,"The novel coronavirus (2019-nCoV) infection caused pneumonia. we retrospectively analyzed the virus presence in the pharyngeal swab, blood, and the anal swab detected by real-time PCR in the clinical lab. Unexpectedly, the 2109-nCoV RNA was readily detected in the blood (6 of 57 patients) and the anal swabs (11 of 28 patients). Importantly, all of the 6 patients with detectable viral RNA in the blood cohort progressed to severe symptom stage, indicating a strong correlation of serum viral RNA with the disease severity (p-value = 0.0001). Meanwhile, 8 of the 11 patients with annal swab virus-positive was in severe clinical stage. However, the concentration of viral RNA in the anal swab (Ct value = 24 + 39) was higher than in the blood (Ct value = 34 + 39) from patient 2, suggesting that the virus might replicate in the digestive tract. Altogether, our results confirmed the presence of virus RNA in extra-pulmonary sites.",We declare no competing interest. We thank all the physicians and nurses who cared these patients. This work was supported by National Natural Science Foundation of China Grant (No. 81670536 and 81770593) and by the National Grand Program on Key Infectious Disease Control (2017ZX10202203-004-002).,"['Weilie Chen', 'Yun Lan', 'Xiaozhen Yuan', 'Xilong Deng', 'Yueping Li', 'Xiaoli Cai', 'Liya Li', 'Ruiying He', 'Yizhou Tan', 'Xizi Deng', 'Ming Gao', 'Guofang Tang', 'Lingzhai Zhao', 'Jinlin Wang', 'Qinghong Fan', 'Chunyan Wen', 'Yuwei Tong', 'Yangbo Tang', 'Fengyu Hu', 'Feng Li', 'Xiaoping Tang']","[""St Mary's Hospital""]"
a202e355aa31c4286750c9f69e55c18fb49ebe54,Evaluation of a quantitative RT-PCR assay for the detection of the emerging coronavirus SARS-CoV-2 using a high throughput system,"Correspondence: Susanne Pfefferle (s.pfefferle@uke.de) Citation style for this article: Pfefferle Susanne , Reucher Svenja , Nörz Dominic , Lütgehetmann Marc . Evaluation of a quantitative RT-PCR assay for the detection of the emerging coronavirus SARS-CoV-2 using a high throughput system. Euro Surveill. 2020;25(9):pii=2000152. https://doi.",ML received speaker honoraria and related travel expenses from Roche Diagnostics. All other authors had no conflicts of interest.,"['Susanne Pfefferle', 'Svenja Reucher¹', 'Dominic Nörz¹', 'Marc Lütgehetmann¹']",['University Medical Center Hamburg-Eppendorf (UKE)']
f2538ffe5f4a281f75325c9b1d5f8bb301bbeec2,Dynamics of multi-stage infections on networks,"This paper investigates the dynamics of infectious diseases with a non-exponentially distributed infectious period. This is achieved by considering a multi-stage infection model on networks. Using pairwise approximation with a standard closure, a number of important characteristics of disease dynamics are derived analytically, including the final size of an epidemic and a threshold for epidemic outbreaks. Stochastic simulations of dynamics on networks are performed and compared to the results of pairwise models for several realistic examples of infectious diseases to illustrate the role played by the number of stages in the disease dynamics. The agreement between the pairwise and simulation methods is excellent in the cases we consider.",Acknowledgements N. Sherborne acknowledges funding for his PhD studies from the Engineering and Physical Sciences Research Council (EPSRC).,"['N Sherborne', 'K Blyuss', 'I Kiss']",['University of Sussex']
19ddf65d65d5e172ac3ceda4662b68769633dbe6,Dynamics of Multi-stage Infections on Networks,"This paper investigates the dynamics of infectious diseases with a nonexponentially distributed infectious period. This is achieved by considering a multistage infection model on networks. Using pairwise approximation with a standard closure, a number of important characteristics of disease dynamics are derived analytically, including the final size of an epidemic and a threshold for epidemic outbreaks, and it is shown how these quantities depend on disease characteristics, as well as the number of disease stages. Stochastic simulations of dynamics on networks are performed and compared to output of pairwise models for several realistic examples of infectious diseases to illustrate the role played by the number of stages in the disease dynamics. These results show that a higher number of disease stages results in faster epidemic outbreaks with a higher peak prevalence and a larger final size of the epidemic. The agreement between the pairwise and simulation models is excellent in the cases we consider.",Acknowledgments N. Sherborne acknowledges funding for his PhD studies from the Engineering and Physical Sciences Research Council (EPSRC). The authors would like to thank the anonymous referees for helpful comments and suggestions that have helped to improve the presentation.,"['N Sherborne', '· Blyuss', '· Kiss']",['University of Sussex']
